alert_id,txn_id,rule_id,rule_name,severity
ALT2976,TXN2976,R001,Large Deposit,High
ALT2977,TXN2977,R001,Large Deposit,High
ALT2978,TXN2978,R001,Large Deposit,High
ALT2979,TXN2979,R001,Large Deposit,High
ALT2980,TXN2980,R005,Mule Account Pattern,High
ALT2981,TXN2981,R001,Large Deposit,High
ALT2984,TXN2984,R002,Dormant Account Activity,Medium
ALT2986,TXN2986,R005,Mule Account Pattern,High
ALT2987,TXN2987,R006,Funnel Account,Low
ALT2989,TXN2989,R002,Dormant Account Activity,Medium
ALT2990,TXN2990,R006,Funnel Account,Low
ALT2991,TXN2991,R001,Large Deposit,High
ALT2992,TXN2992,R006,Funnel Account,Low
ALT2993,TXN2993,R002,Dormant Account Activity,Medium
ALT2994,TXN2994,R001,Large Deposit,High
ALT2995,TXN2995,R002,Dormant Account Activity,Medium
ALT2996,TXN2996,R001,Large Deposit,High
ALT3000,TXN3000,R001,Large Deposit,High
ALT3001,TXN3001,R006,Funnel Account,Low
ALT3002,TXN3002,R001,Large Deposit,High
ALT3003,TXN3003,R001,Large Deposit,High
ALT3004,TXN3004,R001,Large Deposit,High
ALT3005,TXN3005,R002,Dormant Account Activity,Medium
ALT3007,TXN3007,R001,Large Deposit,High
ALT3008,TXN3008,R002,Dormant Account Activity,Medium
ALT3009,TXN3009,R002,Dormant Account Activity,Medium
ALT3011,TXN3011,R002,Dormant Account Activity,Medium
ALT3012,TXN3012,R005,Mule Account Pattern,High
ALT3013,TXN3013,R002,Dormant Account Activity,Medium
ALT3014,TXN3014,R001,Large Deposit,High
ALT3019,TXN3019,R001,Large Deposit,High
ALT3021,TXN3021,R005,Mule Account Pattern,High
ALT3023,TXN3023,R002,Dormant Account Activity,Medium
ALT3024,TXN3024,R001,Large Deposit,High
ALT3025,TXN3025,R002,Dormant Account Activity,Medium
ALT3026,TXN3026,R001,Large Deposit,High
ALT3028,TXN3028,R003,Structuring,High
ALT3030,TXN3030,R002,Dormant Account Activity,Medium
ALT3031,TXN3031,R002,Dormant Account Activity,Medium
ALT3032,TXN3032,R002,Dormant Account Activity,Medium
ALT3033,TXN3033,R001,Large Deposit,High
ALT3036,TXN3036,R002,Dormant Account Activity,Medium
ALT3037,TXN3037,R001,Large Deposit,High
ALT3038,TXN3038,R001,Large Deposit,High
ALT3039,TXN3039,R001,Large Deposit,High
ALT3040,TXN3040,R002,Dormant Account Activity,Medium
ALT3042,TXN3042,R002,Dormant Account Activity,Medium
ALT3043,TXN3043,R001,Large Deposit,High
ALT3044,TXN3044,R001,Large Deposit,High
ALT3046,TXN3046,R001,Large Deposit,High
ALT3047,TXN3047,R003,Structuring,High
ALT3052,TXN3052,R006,Funnel Account,Low
ALT3053,TXN3053,R001,Large Deposit,High
ALT3054,TXN3054,R002,Dormant Account Activity,Medium
ALT3059,TXN3059,R002,Dormant Account Activity,Medium
ALT3060,TXN3060,R002,Dormant Account Activity,Medium
ALT3061,TXN3061,R002,Dormant Account Activity,Medium
ALT3062,TXN3062,R003,Structuring,High
ALT3063,TXN3063,R002,Dormant Account Activity,Medium
ALT3064,TXN3064,R001,Large Deposit,High
ALT3065,TXN3065,R001,Large Deposit,High
ALT3067,TXN3067,R001,Large Deposit,High
ALT3068,TXN3068,R001,Large Deposit,High
ALT3069,TXN3069,R006,Funnel Account,Low
ALT3070,TXN3070,R001,Large Deposit,High
ALT3072,TXN3072,R001,Large Deposit,High
ALT3075,TXN3075,R002,Dormant Account Activity,Medium
ALT3077,TXN3077,R001,Large Deposit,High
ALT3078,TXN3078,R001,Large Deposit,High
ALT3079,TXN3079,R001,Large Deposit,High
ALT3080,TXN3080,R002,Dormant Account Activity,Medium
ALT3081,TXN3081,R001,Large Deposit,High
ALT3082,TXN3082,R001,Large Deposit,High
ALT3083,TXN3083,R001,Large Deposit,High
ALT3084,TXN3084,R001,Large Deposit,High
ALT3085,TXN3085,R002,Dormant Account Activity,Medium
ALT3087,TXN3087,R002,Dormant Account Activity,Medium
ALT3088,TXN3088,R001,Large Deposit,High
ALT3089,TXN3089,R006,Funnel Account,Low
ALT3091,TXN3091,R001,Large Deposit,High
ALT3093,TXN3093,R001,Large Deposit,High
ALT3094,TXN3094,R006,Funnel Account,Low
ALT3095,TXN3095,R001,Large Deposit,High
ALT3098,TXN3098,R006,Funnel Account,Low
ALT3099,TXN3099,R001,Large Deposit,High
ALT3100,TXN3100,R002,Dormant Account Activity,Medium
ALT3101,TXN3101,R006,Funnel Account,Low
ALT3102,TXN3102,R001,Large Deposit,High
ALT3103,TXN3103,R001,Large Deposit,High
ALT3104,TXN3104,R005,Mule Account Pattern,High
ALT3105,TXN3105,R001,Large Deposit,High
ALT3108,TXN3108,R001,Large Deposit,High
ALT3109,TXN3109,R006,Funnel Account,Low
ALT3110,TXN3110,R001,Large Deposit,High
ALT3111,TXN3111,R001,Large Deposit,High
ALT3112,TXN3112,R001,Large Deposit,High
ALT3113,TXN3113,R006,Funnel Account,Low
ALT3115,TXN3115,R001,Large Deposit,High
ALT3116,TXN3116,R001,Large Deposit,High
ALT3118,TXN3118,R001,Large Deposit,High
ALT3120,TXN3120,R001,Large Deposit,High
ALT3121,TXN3121,R001,Large Deposit,High
ALT3122,TXN3122,R001,Large Deposit,High
ALT3123,TXN3123,R002,Dormant Account Activity,Medium
ALT3125,TXN3125,R002,Dormant Account Activity,Medium
ALT3126,TXN3126,R002,Dormant Account Activity,Medium
ALT3128,TXN3128,R002,Dormant Account Activity,Medium
ALT3129,TXN3129,R002,Dormant Account Activity,Medium
ALT3131,TXN3131,R001,Large Deposit,High
ALT3132,TXN3132,R002,Dormant Account Activity,Medium
ALT3133,TXN3133,R001,Large Deposit,High
ALT3134,TXN3134,R001,Large Deposit,High
ALT3135,TXN3135,R002,Dormant Account Activity,Medium
ALT3136,TXN3136,R001,Large Deposit,High
ALT3139,TXN3139,R005,Mule Account Pattern,High
ALT3141,TXN3141,R001,Large Deposit,High
ALT3142,TXN3142,R002,Dormant Account Activity,Medium
ALT3143,TXN3143,R006,Funnel Account,Low
ALT3144,TXN3144,R001,Large Deposit,High
ALT3145,TXN3145,R001,Large Deposit,High
ALT3146,TXN3146,R001,Large Deposit,High
ALT3147,TXN3147,R005,Mule Account Pattern,High
ALT3149,TXN3149,R001,Large Deposit,High
ALT3150,TXN3150,R001,Large Deposit,High
ALT3151,TXN3151,R001,Large Deposit,High
ALT3154,TXN3154,R001,Large Deposit,High
ALT3156,TXN3156,R001,Large Deposit,High
ALT3157,TXN3157,R001,Large Deposit,High
ALT3159,TXN3159,R001,Large Deposit,High
ALT3161,TXN3161,R001,Large Deposit,High
ALT3164,TXN3164,R002,Dormant Account Activity,Medium
ALT3165,TXN3165,R001,Large Deposit,High
ALT3166,TXN3166,R001,Large Deposit,High
ALT3168,TXN3168,R001,Large Deposit,High
ALT3169,TXN3169,R001,Large Deposit,High
ALT3171,TXN3171,R001,Large Deposit,High
ALT3172,TXN3172,R002,Dormant Account Activity,Medium
ALT3173,TXN3173,R001,Large Deposit,High
ALT3174,TXN3174,R002,Dormant Account Activity,Medium
ALT3175,TXN3175,R001,Large Deposit,High
ALT3176,TXN3176,R001,Large Deposit,High
ALT3178,TXN3178,R001,Large Deposit,High
ALT3182,TXN3182,R002,Dormant Account Activity,Medium
ALT3184,TXN3184,R002,Dormant Account Activity,Medium
ALT3186,TXN3186,R001,Large Deposit,High
ALT3187,TXN3187,R005,Mule Account Pattern,High
ALT3191,TXN3191,R001,Large Deposit,High
ALT3193,TXN3193,R001,Large Deposit,High
ALT3195,TXN3195,R001,Large Deposit,High
ALT3197,TXN3197,R006,Funnel Account,Low
ALT3198,TXN3198,R001,Large Deposit,High
ALT3200,TXN3200,R001,Large Deposit,High
ALT3201,TXN3201,R002,Dormant Account Activity,Medium
ALT3202,TXN3202,R005,Mule Account Pattern,High
ALT3204,TXN3204,R002,Dormant Account Activity,Medium
ALT3205,TXN3205,R001,Large Deposit,High
ALT3206,TXN3206,R001,Large Deposit,High
ALT3207,TXN3207,R002,Dormant Account Activity,Medium
ALT3208,TXN3208,R002,Dormant Account Activity,Medium
ALT3211,TXN3211,R002,Dormant Account Activity,Medium
ALT3213,TXN3213,R001,Large Deposit,High
ALT3214,TXN3214,R002,Dormant Account Activity,Medium
ALT3215,TXN3215,R006,Funnel Account,Low
ALT3216,TXN3216,R002,Dormant Account Activity,Medium
ALT3217,TXN3217,R002,Dormant Account Activity,Medium
ALT3219,TXN3219,R002,Dormant Account Activity,Medium
ALT3221,TXN3221,R001,Large Deposit,High
ALT3222,TXN3222,R002,Dormant Account Activity,Medium
ALT3223,TXN3223,R001,Large Deposit,High
ALT3224,TXN3224,R001,Large Deposit,High
ALT3226,TXN3226,R002,Dormant Account Activity,Medium
ALT3230,TXN3230,R001,Large Deposit,High
ALT3231,TXN3231,R001,Large Deposit,High
ALT3233,TXN3233,R001,Large Deposit,High
ALT3234,TXN3234,R002,Dormant Account Activity,Medium
ALT3236,TXN3236,R001,Large Deposit,High
ALT3238,TXN3238,R002,Dormant Account Activity,Medium
ALT3240,TXN3240,R005,Mule Account Pattern,High
ALT3241,TXN3241,R001,Large Deposit,High
ALT3242,TXN3242,R002,Dormant Account Activity,Medium
ALT3244,TXN3244,R005,Mule Account Pattern,High
ALT3245,TXN3245,R005,Mule Account Pattern,High
ALT3246,TXN3246,R001,Large Deposit,High
ALT3247,TXN3247,R001,Large Deposit,High
ALT3248,TXN3248,R002,Dormant Account Activity,Medium
ALT3250,TXN3250,R006,Funnel Account,Low
ALT3252,TXN3252,R006,Funnel Account,Low
ALT3253,TXN3253,R005,Mule Account Pattern,High
ALT3254,TXN3254,R001,Large Deposit,High
ALT3256,TXN3256,R002,Dormant Account Activity,Medium
ALT3257,TXN3257,R002,Dormant Account Activity,Medium
ALT3258,TXN3258,R006,Funnel Account,Low
ALT3259,TXN3259,R002,Dormant Account Activity,Medium
ALT3260,TXN3260,R002,Dormant Account Activity,Medium
ALT3261,TXN3261,R001,Large Deposit,High
ALT3262,TXN3262,R002,Dormant Account Activity,Medium
ALT3263,TXN3263,R002,Dormant Account Activity,Medium
ALT3264,TXN3264,R002,Dormant Account Activity,Medium
ALT3265,TXN3265,R001,Large Deposit,High
ALT3266,TXN3266,R002,Dormant Account Activity,Medium
ALT3267,TXN3267,R002,Dormant Account Activity,Medium
ALT3269,TXN3269,R001,Large Deposit,High
ALT3271,TXN3271,R002,Dormant Account Activity,Medium
ALT3272,TXN3272,R001,Large Deposit,High
ALT3273,TXN3273,R001,Large Deposit,High
ALT3275,TXN3275,R006,Funnel Account,Low
ALT3276,TXN3276,R001,Large Deposit,High
ALT3277,TXN3277,R001,Large Deposit,High
ALT3279,TXN3279,R001,Large Deposit,High
ALT3280,TXN3280,R006,Funnel Account,Low
ALT3281,TXN3281,R002,Dormant Account Activity,Medium
ALT3283,TXN3283,R001,Large Deposit,High
ALT3284,TXN3284,R001,Large Deposit,High
ALT3288,TXN3288,R006,Funnel Account,Low
ALT3289,TXN3289,R001,Large Deposit,High
ALT3290,TXN3290,R002,Dormant Account Activity,Medium
ALT3292,TXN3292,R002,Dormant Account Activity,Medium
ALT3293,TXN3293,R002,Dormant Account Activity,Medium
ALT3294,TXN3294,R001,Large Deposit,High
ALT3296,TXN3296,R002,Dormant Account Activity,Medium
ALT3300,TXN3300,R002,Dormant Account Activity,Medium
ALT3301,TXN3301,R002,Dormant Account Activity,Medium
ALT3302,TXN3302,R006,Funnel Account,Low
ALT3303,TXN3303,R001,Large Deposit,High
ALT3304,TXN3304,R001,Large Deposit,High
ALT3305,TXN3305,R001,Large Deposit,High
ALT3306,TXN3306,R001,Large Deposit,High
ALT3307,TXN3307,R006,Funnel Account,Low
ALT3308,TXN3308,R002,Dormant Account Activity,Medium
ALT3309,TXN3309,R002,Dormant Account Activity,Medium
ALT3310,TXN3310,R001,Large Deposit,High
ALT3311,TXN3311,R001,Large Deposit,High
ALT3312,TXN3312,R001,Large Deposit,High
ALT3313,TXN3313,R001,Large Deposit,High
ALT3315,TXN3315,R006,Funnel Account,Low
ALT3316,TXN3316,R001,Large Deposit,High
ALT3318,TXN3318,R001,Large Deposit,High
ALT3319,TXN3319,R006,Funnel Account,Low
ALT3320,TXN3320,R002,Dormant Account Activity,Medium
ALT3321,TXN3321,R002,Dormant Account Activity,Medium
ALT3322,TXN3322,R001,Large Deposit,High
ALT3323,TXN3323,R001,Large Deposit,High
ALT3324,TXN3324,R001,Large Deposit,High
ALT3325,TXN3325,R001,Large Deposit,High
ALT3326,TXN3326,R001,Large Deposit,High
ALT3327,TXN3327,R006,Funnel Account,Low
ALT3329,TXN3329,R006,Funnel Account,Low
ALT3330,TXN3330,R002,Dormant Account Activity,Medium
ALT3331,TXN3331,R002,Dormant Account Activity,Medium
ALT3332,TXN3332,R001,Large Deposit,High
ALT3333,TXN3333,R002,Dormant Account Activity,Medium
ALT3334,TXN3334,R002,Dormant Account Activity,Medium
ALT3335,TXN3335,R002,Dormant Account Activity,Medium
ALT3336,TXN3336,R001,Large Deposit,High
ALT3338,TXN3338,R005,Mule Account Pattern,High
ALT3339,TXN3339,R006,Funnel Account,Low
ALT3340,TXN3340,R001,Large Deposit,High
ALT3341,TXN3341,R001,Large Deposit,High
ALT3342,TXN3342,R002,Dormant Account Activity,Medium
ALT3343,TXN3343,R002,Dormant Account Activity,Medium
ALT3344,TXN3344,R001,Large Deposit,High
ALT3345,TXN3345,R001,Large Deposit,High
ALT3346,TXN3346,R001,Large Deposit,High
ALT3348,TXN3348,R006,Funnel Account,Low
ALT3349,TXN3349,R002,Dormant Account Activity,Medium
ALT3350,TXN3350,R001,Large Deposit,High
ALT3351,TXN3351,R003,Structuring,High
ALT3352,TXN3352,R001,Large Deposit,High
ALT3354,TXN3354,R001,Large Deposit,High
ALT3358,TXN3358,R001,Large Deposit,High
ALT3359,TXN3359,R002,Dormant Account Activity,Medium
ALT3360,TXN3360,R001,Large Deposit,High
ALT3361,TXN3361,R001,Large Deposit,High
ALT3362,TXN3362,R001,Large Deposit,High
ALT3364,TXN3364,R001,Large Deposit,High
ALT3365,TXN3365,R002,Dormant Account Activity,Medium
ALT3366,TXN3366,R001,Large Deposit,High
ALT3367,TXN3367,R001,Large Deposit,High
ALT3368,TXN3368,R006,Funnel Account,Low
ALT3370,TXN3370,R001,Large Deposit,High
ALT3371,TXN3371,R001,Large Deposit,High
ALT3372,TXN3372,R006,Funnel Account,Low
ALT3373,TXN3373,R001,Large Deposit,High
ALT3374,TXN3374,R001,Large Deposit,High
ALT3377,TXN3377,R006,Funnel Account,Low
ALT3378,TXN3378,R001,Large Deposit,High
ALT3381,TXN3381,R001,Large Deposit,High
ALT3382,TXN3382,R002,Dormant Account Activity,Medium
ALT3383,TXN3383,R002,Dormant Account Activity,Medium
ALT3384,TXN3384,R002,Dormant Account Activity,Medium
ALT3385,TXN3385,R002,Dormant Account Activity,Medium
ALT3390,TXN3390,R001,Large Deposit,High
ALT3391,TXN3391,R001,Large Deposit,High
ALT3392,TXN3392,R002,Dormant Account Activity,Medium
ALT3393,TXN3393,R002,Dormant Account Activity,Medium
ALT3396,TXN3396,R006,Funnel Account,Low
ALT3397,TXN3397,R001,Large Deposit,High
ALT3398,TXN3398,R001,Large Deposit,High
ALT3399,TXN3399,R002,Dormant Account Activity,Medium
ALT3400,TXN3400,R005,Mule Account Pattern,High
ALT3401,TXN3401,R001,Large Deposit,High
ALT3402,TXN3402,R002,Dormant Account Activity,Medium
ALT3403,TXN3403,R002,Dormant Account Activity,Medium
ALT3407,TXN3407,R001,Large Deposit,High
ALT3408,TXN3408,R001,Large Deposit,High
ALT3410,TXN3410,R001,Large Deposit,High
ALT3411,TXN3411,R002,Dormant Account Activity,Medium
ALT3412,TXN3412,R001,Large Deposit,High
ALT3415,TXN3415,R001,Large Deposit,High
ALT3416,TXN3416,R001,Large Deposit,High
ALT3417,TXN3417,R001,Large Deposit,High
ALT3418,TXN3418,R001,Large Deposit,High
ALT3420,TXN3420,R001,Large Deposit,High
ALT3421,TXN3421,R006,Funnel Account,Low
ALT3422,TXN3422,R005,Mule Account Pattern,High
ALT3423,TXN3423,R001,Large Deposit,High
ALT3424,TXN3424,R001,Large Deposit,High
ALT3425,TXN3425,R002,Dormant Account Activity,Medium
ALT3426,TXN3426,R005,Mule Account Pattern,High
ALT3427,TXN3427,R001,Large Deposit,High
ALT3429,TXN3429,R001,Large Deposit,High
ALT3430,TXN3430,R002,Dormant Account Activity,Medium
ALT3431,TXN3431,R001,Large Deposit,High
ALT3432,TXN3432,R001,Large Deposit,High
ALT3433,TXN3433,R001,Large Deposit,High
ALT3434,TXN3434,R001,Large Deposit,High
ALT3435,TXN3435,R002,Dormant Account Activity,Medium
ALT3436,TXN3436,R002,Dormant Account Activity,Medium
ALT3438,TXN3438,R001,Large Deposit,High
ALT3439,TXN3439,R002,Dormant Account Activity,Medium
ALT3440,TXN3440,R002,Dormant Account Activity,Medium
ALT3441,TXN3441,R001,Large Deposit,High
ALT3443,TXN3443,R002,Dormant Account Activity,Medium
ALT3444,TXN3444,R006,Funnel Account,Low
ALT3445,TXN3445,R002,Dormant Account Activity,Medium
ALT3447,TXN3447,R002,Dormant Account Activity,Medium
ALT3448,TXN3448,R001,Large Deposit,High
ALT3449,TXN3449,R001,Large Deposit,High
ALT3450,TXN3450,R001,Large Deposit,High
ALT3451,TXN3451,R002,Dormant Account Activity,Medium
ALT3452,TXN3452,R002,Dormant Account Activity,Medium
ALT3453,TXN3453,R001,Large Deposit,High
ALT3454,TXN3454,R003,Structuring,High
ALT3458,TXN3458,R001,Large Deposit,High
ALT3459,TXN3459,R002,Dormant Account Activity,Medium
ALT3460,TXN3460,R001,Large Deposit,High
ALT3461,TXN3461,R001,Large Deposit,High
ALT3462,TXN3462,R002,Dormant Account Activity,Medium
ALT3464,TXN3464,R001,Large Deposit,High
ALT3466,TXN3466,R002,Dormant Account Activity,Medium
ALT3467,TXN3467,R002,Dormant Account Activity,Medium
ALT3469,TXN3469,R005,Mule Account Pattern,High
ALT3471,TXN3471,R002,Dormant Account Activity,Medium
ALT3473,TXN3473,R006,Funnel Account,Low
ALT3474,TXN3474,R001,Large Deposit,High
ALT3475,TXN3475,R001,Large Deposit,High
ALT3476,TXN3476,R002,Dormant Account Activity,Medium
ALT3478,TXN3478,R001,Large Deposit,High
ALT3479,TXN3479,R002,Dormant Account Activity,Medium
ALT3480,TXN3480,R002,Dormant Account Activity,Medium
ALT3481,TXN3481,R001,Large Deposit,High
ALT3483,TXN3483,R001,Large Deposit,High
ALT3485,TXN3485,R006,Funnel Account,Low
ALT3487,TXN3487,R002,Dormant Account Activity,Medium
ALT3488,TXN3488,R001,Large Deposit,High
ALT3489,TXN3489,R001,Large Deposit,High
ALT3490,TXN3490,R002,Dormant Account Activity,Medium
ALT3491,TXN3491,R002,Dormant Account Activity,Medium
ALT3492,TXN3492,R002,Dormant Account Activity,Medium
ALT3493,TXN3493,R002,Dormant Account Activity,Medium
ALT3494,TXN3494,R001,Large Deposit,High
ALT3495,TXN3495,R001,Large Deposit,High
ALT3496,TXN3496,R001,Large Deposit,High
ALT3497,TXN3497,R001,Large Deposit,High
ALT3498,TXN3498,R002,Dormant Account Activity,Medium
ALT3499,TXN3499,R005,Mule Account Pattern,High
ALT3500,TXN3500,R006,Funnel Account,Low
ALT3501,TXN3501,R001,Large Deposit,High
ALT3502,TXN3502,R002,Dormant Account Activity,Medium
ALT3503,TXN3503,R002,Dormant Account Activity,Medium
ALT3504,TXN3504,R006,Funnel Account,Low
ALT3506,TXN3506,R006,Funnel Account,Low
ALT3507,TXN3507,R001,Large Deposit,High
ALT3508,TXN3508,R001,Large Deposit,High
ALT3509,TXN3509,R001,Large Deposit,High
ALT3510,TXN3510,R001,Large Deposit,High
ALT3512,TXN3512,R001,Large Deposit,High
ALT3513,TXN3513,R005,Mule Account Pattern,High
ALT3515,TXN3515,R006,Funnel Account,Low
ALT3517,TXN3517,R001,Large Deposit,High
ALT3518,TXN3518,R005,Mule Account Pattern,High
ALT3519,TXN3519,R001,Large Deposit,High
ALT3520,TXN3520,R001,Large Deposit,High
ALT3521,TXN3521,R001,Large Deposit,High
ALT3522,TXN3522,R002,Dormant Account Activity,Medium
ALT3523,TXN3523,R002,Dormant Account Activity,Medium
ALT3525,TXN3525,R002,Dormant Account Activity,Medium
ALT3528,TXN3528,R001,Large Deposit,High
ALT3529,TXN3529,R006,Funnel Account,Low
ALT3531,TXN3531,R001,Large Deposit,High
ALT3532,TXN3532,R006,Funnel Account,Low
ALT3533,TXN3533,R001,Large Deposit,High
ALT3535,TXN3535,R001,Large Deposit,High
ALT3536,TXN3536,R001,Large Deposit,High
ALT3537,TXN3537,R005,Mule Account Pattern,High
ALT3538,TXN3538,R002,Dormant Account Activity,Medium
ALT3539,TXN3539,R001,Large Deposit,High
ALT3541,TXN3541,R002,Dormant Account Activity,Medium
ALT3542,TXN3542,R002,Dormant Account Activity,Medium
ALT3543,TXN3543,R001,Large Deposit,High
ALT3546,TXN3546,R001,Large Deposit,High
ALT3547,TXN3547,R001,Large Deposit,High
ALT3548,TXN3548,R001,Large Deposit,High
ALT3549,TXN3549,R001,Large Deposit,High
ALT3551,TXN3551,R001,Large Deposit,High
ALT3553,TXN3553,R001,Large Deposit,High
ALT3555,TXN3555,R002,Dormant Account Activity,Medium
ALT3557,TXN3557,R006,Funnel Account,Low
ALT3558,TXN3558,R006,Funnel Account,Low
ALT3559,TXN3559,R001,Large Deposit,High
ALT3560,TXN3560,R001,Large Deposit,High
ALT3561,TXN3561,R002,Dormant Account Activity,Medium
ALT3562,TXN3562,R001,Large Deposit,High
ALT3564,TXN3564,R001,Large Deposit,High
ALT3565,TXN3565,R002,Dormant Account Activity,Medium
ALT3566,TXN3566,R001,Large Deposit,High
ALT3567,TXN3567,R001,Large Deposit,High
ALT3569,TXN3569,R001,Large Deposit,High
ALT3571,TXN3571,R001,Large Deposit,High
ALT3572,TXN3572,R001,Large Deposit,High
ALT3573,TXN3573,R001,Large Deposit,High
ALT3574,TXN3574,R001,Large Deposit,High
ALT3576,TXN3576,R001,Large Deposit,High
ALT3578,TXN3578,R001,Large Deposit,High
ALT3580,TXN3580,R006,Funnel Account,Low
ALT3581,TXN3581,R001,Large Deposit,High
ALT3583,TXN3583,R001,Large Deposit,High
ALT3584,TXN3584,R002,Dormant Account Activity,Medium
ALT3585,TXN3585,R001,Large Deposit,High
ALT3586,TXN3586,R002,Dormant Account Activity,Medium
ALT3587,TXN3587,R001,Large Deposit,High
ALT3588,TXN3588,R002,Dormant Account Activity,Medium
ALT3589,TXN3589,R001,Large Deposit,High
ALT3590,TXN3590,R005,Mule Account Pattern,High
ALT3591,TXN3591,R001,Large Deposit,High
ALT3592,TXN3592,R001,Large Deposit,High
ALT3595,TXN3595,R002,Dormant Account Activity,Medium
ALT3596,TXN3596,R002,Dormant Account Activity,Medium
ALT3597,TXN3597,R001,Large Deposit,High
ALT3598,TXN3598,R002,Dormant Account Activity,Medium
ALT3599,TXN3599,R005,Mule Account Pattern,High
ALT3600,TXN3600,R005,Mule Account Pattern,High
ALT3601,TXN3601,R001,Large Deposit,High
ALT3602,TXN3602,R001,Large Deposit,High
ALT3603,TXN3603,R006,Funnel Account,Low
ALT3605,TXN3605,R001,Large Deposit,High
ALT3606,TXN3606,R001,Large Deposit,High
ALT3608,TXN3608,R006,Funnel Account,Low
ALT3609,TXN3609,R001,Large Deposit,High
ALT3610,TXN3610,R001,Large Deposit,High
ALT3612,TXN3612,R003,Structuring,High
ALT3613,TXN3613,R002,Dormant Account Activity,Medium
ALT3614,TXN3614,R001,Large Deposit,High
ALT3615,TXN3615,R002,Dormant Account Activity,Medium
ALT3616,TXN3616,R001,Large Deposit,High
ALT3617,TXN3617,R005,Mule Account Pattern,High
ALT3619,TXN3619,R001,Large Deposit,High
ALT3620,TXN3620,R002,Dormant Account Activity,Medium
ALT3622,TXN3622,R001,Large Deposit,High
ALT3623,TXN3623,R001,Large Deposit,High
ALT3624,TXN3624,R001,Large Deposit,High
ALT3625,TXN3625,R002,Dormant Account Activity,Medium
ALT3626,TXN3626,R002,Dormant Account Activity,Medium
ALT3627,TXN3627,R003,Structuring,High
